n_linea,ctexto1,ctexto2,distancia,texto1,texto2
6245,81,92,38,"le deen leia lentoci in ,aigrfeala loy 112000, de 7de enero, de enjuiciamiento cl","³/h\gh(qmxlfldplhqwr&lylo´, significa la ley 1/2000, de 7 de enero, de enjuiciamiento civil."
6246,94,97,32,"le dell estode ociedades ,sigrifca el texto rotunaido de la ley del impuesto sobre sociedades.","³/h\gho,psxhvwrgh6rflhgdghv´significa el texto refundido de la ley del impuesto sobre sociedades,"
6247,60,63,6,"aprobado por el eel decreto legisiaiwo 4/2004, de 5 de mazo.","aprobado por el real decreto legislativo 4/2004, de 5 de marzo."
6248,88,93,42,"le dell estoso reel valor a adido , gica la loy 97/1002, de 28 de desembre, del impuesto","³/h\gho,psxhvwrvreuhho9doru$xdglgr´significa la ley 37/1992, de 28 de diciembre, del impuesto"
6249,21,23,4,sobre el valor anaco.,sobre el valor añadido.
6250,75,86,73,"le dell estoso retrans siones ati onisles actos rdicosdoc enados ,sgnice el","³/h\gho,psxhvwrvreuh7udqvplvlrqhv3dwulprqldohv\$fwrv-xutglfrv'rfxphqwdgrv´significa el"
6251,83,90,11,texto retuido de la ley del impuesto sobre transmisores palrmoniaes y actos jurados,texto refundido de la ley del impuesto sobre transmisiones patrimoniales y actos jurídicos
6252,78,83,8,"documentados, aprobado por el real decreto lepsatwo 1/199, de 24 de septiemtre","documentados, aprobado por el real decreto legislativo 1/1993, de 24 de septiembre."
6253,94,96,31,"le del mercado de valores , sgica la loy 24/1988, de 28 de julo, del mercado de valores, en su","³/h\gho 0hufdgrgh9doruhv´significa la ley 24/1988, de 28 de julio, del mercado de valores, en su"
6254,15,18,3,rección vigente,redacción vigente.
6255,47,71,25,signca la loy hpotecariade 8 de febrero de 1946,"³/h\+lsrwhfduld´, significa la ley hipotecaria de 8 de febrero de 1946."
6256,69,98,45,"le 12013, sgnica la ley 12013, d 14 de mayo, de mecidas para reforzar","³/h\´significa la ley 1/2013, de 14 de mayo, de medidas para reforzar la protección a los deudores"
6257,47,58,13,"iipotecars,restucturación de deuda y aquir saca","hipotecarios, reestructuración de deuda y alquiler social."
6258,23,0,23,protección als deudores,
6259,92,93,17,"le 2981 . sigues la ley 211981, de 25 de marzo, de regulación del mercado hipotecaria, en su","³/h\ ´, significa la ley 2/1981, de 25 de marzo, de regulación del mercado hipotecario, en su"
6260,15,18,3,rección vigente,redacción vigente.
6261,90,93,19,"le 21994 ,sgrfca la loy 21994, de 30 de marzo, sobre subrogación y modicacón de préstamos.","³/h\ ´ significa la ley 2/1994, de 30 de marzo, sobre subrogación y modificación de préstamos"
6262,11,13,3,ipotecasos.,hipotecarios.
6263,90,103,29,"le 31994 .sgllcela ley 91994, d 14 de ab, pora que se adapta la egsación española en mater","“/h\´, significa la ley 3/1994, de 14 de abril, por la que se adapta la legislación española en materia"
6264,85,93,14,de enidados de crédito a la segunda drecive de coorsnadin bancaña y se ntoducen atras,de entidades de crédito a la segunda directiva de coordinación bancaria y se introducen otras
6265,60,72,16,"modicaciones relata el sstema fnancito, en s redacción mante","modificaciones relativas al sistema financiero, en su redacción vigente."
6266,7,3,6,le 1919,   
6267,7,3,7,irmocia,   
6268,82,95,18,"soda la loy 1911982, de 7 de jlo, sore régimen de sociedades y fondos de inversión","³/h\´significa la ley 19/1992, de 7 de julio, sobre régimen de sociedades y fondos de inversión"
6269,36,56,22,y sot fondos de tíuización hpotecara,inmobiliaria y sobre fondos de titulización hipotecaria.
6270,92,94,20,"le 3 2006, sinilca la ley 352006, de 28 de noviembre, dl impuesto sobre a ent de la personas","³/h\´significa la ley 35/2006, de 28 de noviembre, del impuesto sobre la renta de las personas"
6271,93,102,14,"faces y de modilcacón parda de las leyes delos impuesios sobre socedades, obre la renta de no","físicas y de modificación parcial de las leyes de los impuestos sobre sociedades, sobre la renta de no"
6272,31,33,2,residentes y sobre el patimoni.,residentes y sobre el patrimonio.
6273,89,99,40,"lu idaci n antic ada del fondo . signilca la iqidecón del fondo y. con el, la amorización","³/ltxlgdflyq $qwlflsdgd gho )rqgr´, significa la liquidación del fondo y, con ello, la amortización"
6274,97,105,10,"antcpada de la emiién de bonos en ua lea anterior ala fecha de vencimiento fina, en los supuestos","anticipada de la emisión de bonos en una fecha anterior a la fecha de vencimiento final, en los supuestos"
6275,90,97,11,y de contomidad con el procedimiento establecido enel sparado 44.2 el documento de regato.,y de conformidad con el procedimiento establecido en el apartado 4.4.3 del documento de registro.
6276,83,98,22,"liv gica la razón, expresada en tano por cien, ene el ímpone de pincpal pendiome de","³/79´, significa la razón, expresada en tanto por cien, entre el importe de principal pendiente de"
6277,100,107,10,amorizacón de un préstamo hpotecao y el valor de tasación de los inmuetleshpolecados en garantia del,amortización de un préstamo hipotecario y el valor de tasación de los inmuebles hipotecados en garantía del
6278,68,6,65,den de relaci nde agos . signi el den de prelación paraa aplcacón de,mismo.
6279,0,100,100,,"³2ughqgh3uhodflyqgh3djrv´, significa el orden de prelación para la aplicación de las obligaciones de"
6280,97,106,12,pago ode retención del fondo tacto para la alcación delos fondos disoriies como pra la dstrbución,pago o de retención del fondo tanto para la aplicación de los fondos disponibles como para la distribución
6281,24,0,24,delos fondos dispones ps,
6282,27,3,24,final o cuando tuvera lugar,   
6283,65,102,37,amorizacón en una fecha de pago que no uera a fech de vencimiento,de los fondos disponibles para amortización en una fecha de pago (que no fuera la fecha de vencimiento
6284,30,66,37,liquidación antcpade dl fondo),final o cuando tuviera lugar la liquidación anticipada del fondo).
6285,81,96,50,den de relaci nde agos de li idaci n.. signal orden de pelacón delas oigacones de,"³2ughq gh3uhodflyq gh3djrvgh/ltxlgdflyq´, significa el orden de prelación de las obligaciones de"
6286,100,104,5,pago a de retención del fondo para a aplicación d ls fondos disponibles de liquidación en a fecha de,pago o de retención del fondo para la aplicación de los fondos disponibles de liquidación en la fecha de
6287,67,77,11,vencimiento fina o cuando ura lugar a liquidación antpada dl fordo.,vencimiento final o cuando tuviera lugar la liquidación anticipada del fondo.
6288,86,104,41,rel aciones | otecarias  sglcan la pariipciones hipotecarias emidas sobr los préstamos,"³3duwlflsdflrqhv +lsrwhfduldv´, significan las participaciones hipotecarias emitidas sobre los préstamos"
6289,57,65,13,"hpatecanos por ls enades cadentes y suscroa por el fondo,",hipotecarios por las entidades cedentes y suscritos por el fondo.
6290,86,94,28,"riodo de deter insel n, signiica los días efecivos tanscuridos ente cada dos fechas de",³3hulrgr gh 'hwhuplqdflyq´ significa los días efectivos transcurridos entre cada dos fechas de
6291,95,97,4,"determinación conseculvas, excluyendo en cada peredo de determinación la fecha de determinación","determinación consecutivas, excluyendo en cada periodo de determinación la fecha de determinación"
6292,81,96,18,"incl incayendo la fecha de deteminacón inal. excepconaimene, () el peer perodo de","inicial e incluyendo la fecha de determinación final. excepcionalmente, (i) el primer periodo de"
6293,102,110,11,"determinación tendrá la duración de los días transcuridos entr e dí de conaltucón del fondo, incuda. y","determinación tendrá la duración de los días transcurridos entre el día de constitución del fondo, incluida, y"
6294,92,97,7,"la prmera fecha de determinación, el 7 de octubre de 2014, incida, y (1) el úlimo periodo de","la primera fecha de determinación, el 7 de octubre de 2014, incluida. y (ii) el último periodo de"
6295,99,103,5,determinación tendrá una duracón equivaient alos días transcuridos a) hasta la fecha de vencimiento,determinación tendrá una duración equivalente a los días transcurridos a) hasta la fecha de vencimiento
6296,96,107,17,"final la fecra en que falte la liquidación anteipada él fondo, conomne alo previso e el apartado","final o la fecha en que finalice la liquidación anticipada del fondo, conforme a lo previsto en el apartado"
6297,86,100,18,"444.3 del documento de ago, en a que se haya proceda a la iguidacn de todos los aciwos","4.4.4.3 del documento de registro, en la que se haya procedido a la liquidación de todos los activos"
6298,86,102,20,remanentes en el fondo y la dttción de todos los fondos diepnis de ludación squindo al,remanentes en el fondo y a la distribución de todos los fondos disponibles de liquidación siguiendo el
6299,94,102,11,¡orden de prelación de pagos de liquidación del fondo ) des la fecha de deteminaciónantenor la,"orden de prelación de pagos de liquidación del fondo, b) desde la fecha de determinación anterior a la"
6300,84,95,13,"fecha de pago precedente la echa cada ena), oxcuyendo la primera incluyendo la sima.","fecha de pago precedente a la fecha citada en a), excluyendo la primera e incluyendo la última."
6301,88,96,38,"odo de de engo de intereses ,sigica ls días efectos transcurids entro cada dos fechas de","³3hulrgrgh'hyhqjrgh,qwhuhvhv´significa los días efectivos transcurridos entre cada dos fechas de"
6302,95,102,10,"pego consecutas, ieluyendo la fecha de pago inical, y excluyendo la fecha de pago nal. el pamer","pago consecutivas, incluyendo la fecha de pago inicial, y excluyendo la fecha de pago final. el primer"
6303,92,103,14,"penodo de devengo de nereses comenzará en a fecha de desembalso, 8 de uo ds 2014 incluida, y","periodo de devengo de intereses comenzará en la fecha de desembolso, el 8 de julio de 2014, incluida, y"
6304,91,106,16,"naizará enla púmera fecha de pago, 14 de ocre de 2014, excluida; ye timo pedo de devengo de","finalizará en la primera fecha de pago, 14 de octubre de 2014, excluida; y el último periodo de devengo de"
6305,94,105,13,intereses tendrá una duracón equivalente alos día elecivamenetrancunidos ene la úlima fecha de,intereses tendrá una duración equivalente a los días efectivamente transcurridos entre la última fecha de
6306,75,86,17,"pego previa ala iquidación del fondo molida, le echa de iquidación, oscuida","pago previa a la liquidación del fondo, incluida, y la fecha de liquidación, excluida."
6307,84,99,22,rata o signal préstamo otorgado por ls entidades cadntes al fondo por importe e once,"³3upvwdpr%´, significa el préstamo otorgado por las entidades cedentes al fondo por importe de once"
6308,95,106,16,illones cert veinticuatro ml (11-124 00000)de cuerdo con o previsto en el contato de prástamo e,"millones ciento veinticuatro mil (11.124.000,00), de acuerdo con lo previsto en el contrato de préstamo b."
6309,90,101,33,"rata o ara astosiniisles signca el préstamo oorgado por las entidades cedente al fondo, de","³3upvwdprsdud*dvwrv,qlfldohv´, significa el préstamo otorgado por las entidades cedentes al fondo, de"
6310,64,73,13,cuerdo con previsto an el conrlo de prestamo para gastos inrales,acuerdo con lo previsto en el contrato de préstamo para gastos iniciales.
6311,84,99,30,esta o ordinado para intereses sica el próstamo corgado por las entidades cedemes al,"³3upvwdpr 6xeruglqdgr para intereses´, significa el préstamo otorgado por las entidades cedentes al"
6312,85,88,5,"fondo, de acuerdo con lo previsto n el conirato de présamo subordnado para intereses,","fondo, de acuerdo con lo previsto en el contrato de préstamo subordinado para intereses."
6313,88,99,31,"esta o ordinado dinel al signia el préstamo torgado por las entidades cedentes al fondo,","³3upvwdpr6xeruglqdgr3ulqflsdo´, significa el préstamo otorgado por las entidades cedentes al fondo,"
6314,66,76,11,"e acuerdo cono previto enel contrato de préstamo subordinado pina,",de acuerdo con lo previsto en el contrato de préstamo subordinado principal.
6315,91,103,17,"préstamos hipotecarios , sigais los préstamos nipotecaro de tulaidad de las entidades codes","³préstamos hipotecarios´, significa los préstamos hipotecarios de titularidad de las entidades cedentes"
