n_linea,ctexto1,ctexto2,distancia,texto1,texto2
4479,92,104,79,"rosstucturacin de deuda y alquler acia, como consta ena Resolución de 0 de abr d 2014, de la","Transmisión de Hipoteca y de los activos que quedaran remanentes, y (iii) adicionalmente y, en su caso, "
4480,91,102,83,"Secretaria de Estado de Economía y Apoyo ala Empresa, publicada on el Bolein Otal dl Estado","el préstamo, con arreglo a lo previsto en el apartado 4.4.3.3.(iii) del Documento de Registro, que se "
4481,26,103,89,con feca 16 de avd de 2014,"destinarán íntegramente a la amortización anticipada de Bonos pendientes de reembolso, en el siguiente "
4482,87,76,67,"La Socedad Gestora, dada la capacidad económica de los deudores siuados en el umbxal de",orden de Srelación de SaJos el “Orden de Prelación de Pagos de Liquidación” 
4483,86,100,75,"exclusión, atatzaincalment as Entades Cedente, como Administradores, pea que plquen ls","1º.  Reserva para hacer frente a los gastos finales de extinción y liquidación de orden tributario, "
4484,85,31,72,mecaas previas enel Cóago de Buenas Práctcas a los Prestamos Hpotecars quese encuente,administrativo o publicitario. 
4485,94,97,78,"en el ámbio de aplicación de mencionado Código de Buenas Prácticas, slempre que se cumplan los","2º.  Pago de los impuestos y gastos ordinarios y extraordinarios del Fondo, suplidos o no por la "
4486,84,94,71,"roquistos estabecdos an el Aeal Decteoley 62012, de 9 de marzo, de medidas urgent de","Sociedad Gestora y debidamente justificados, incluyendo la comisión de administración a favor "
4487,84,98,78,proteccn de deudores ipecanos sin recursos (el “Real Decretoey 612012). A stos cocos,"de ésta, y el resto de gastos y comisiones por servicios, incluidos los derivados del Contrato de "
4488,90,94,71,cada Adminisador comunicar previamente la Sociedad Gestora ls solistudos formuladas por os,Agencia de Pagos y la comisión periódica a pagar a la Entidad Depositaria. En este orden sólo 
4489,88,97,75,"Deudores, aduntendo todos es ocumentosreclidos del Deudor para screcta qu se ancuenta em",se atenderán en favor de los Administradores y en relación con el Contrato de Administración los 
4490,92,83,73,kl umbral de exclusión conforme al arto 3 del Real Decreto dy 52012 yl propuesta de medias a,gastos que hubieren anticipado o suplido por cuenta del Fondo y las cantidades que 
4491,52,95,72,“adoptar contome al menconado Códgo de Buenas Pactos,"correspondiera devolverles en relación con los Préstamos Hipotecarios, todos ellos debidamente "
4492,87,98,79,"Sin perucio delo previsto antermante y delo que seguidamente se detemina, toda novación",justificados y la comisión por la administración de los Préstamos Hipotecarios solo en el caso de 
4493,89,96,73,"modlicatra de un Préstamo Hpotecaro susera po el Administrador, se product exclualvamente",que tuviera lugar la sustitución del Administrador por un nuevo administrador distinto de BANCO 
4494,94,13,93,"con el consentimiento previo de la Sociedad Gestora, en representación del Fondo, conuniendo 6",COOPERATIVO. 
4495,88,52,65,Administrador en olotar dero consentimiento de la Sovedad Gestora tan pronto como tenga.,3º.  Pago de los intereses devengados de los Bonos. 
4496,91,41,73,"conocimiento de que un Deudor sol una modicacón. No obstante, a Sociedad Gestora autorizará",Amortización del principal de los Bonos. 
4497,88,104,79,inicalmente 2105 Admiisradores a enterar y a aceptar reregociacones del 1po de interés y,5º.  En caso de que fuera concertado un préstamo con arreglo a lo previsto en el apartado 4.4.3.3.(iii) 
4498,83,89,65,"amplacionss del plazo de vencimiento de les Prestamos Hipalecaños, an necesidad del","del Documento de Registro, pago de los gastos financieros devengados y del reembolso del "
4499,88,35,70,"consentimiento pre dela Sociedad Gestora, sujetas a los Squents requisitos de habitación",principal del préstamo concertado. 
4500,7,49,45,onárica,Pago de los intereses devengados del Préstamo B. 
4501,28,43,31,a) Renegaciación del po de r,Amortización del principal del Préstamo B. 
4502,85,74,62,El po de interés de los Préstamos Hgotecaros podrá ser renegociado con sujeción a las,Pago de los intereses devengados del Préstamo Subordinado para Intereses. 
4503,29,68,54,Siguentes reglas y Iimtacones,Amortización del principal del Préstamo Subordinado para Intereses. 
4504,89,71,66,"1. En ningún caso, los Administradores podrán entablar por su proiainicatwa, sin que mesi",10º. Pago de intereses devengados del Préstamo para Gastos Iniciales.  
4505,79,67,60,"solemud del Deudor, renegociaciones del tipo de nerés que puedan resutar en Una",11º.  Reembolso del principal del Préstamo para Gastos Iniciales.  
4506,87,74,61,"lomirución del tpo de inters apicable a un Préstamo Hpotecaño. Los Administradores, sin",12º. Pago de los intereses devengados del Préstamo Subordinado Principal. 
4507,78,68,58,"incentwar la renegocación del tpo de ers, deberán actuar en relacón con dicha.",13º. Amortización del principal del Préstamo Subordinado Principal. 
4508,57,102,77,renegcclacón teniendo sempre presets lo interes de Fondo.,"14º.  Pago a los Administradores en relación con el Contrato de Administración, de la comisión por la "
4509,86,46,63,"2. Los Administradores, sn perico del que se determina an el apartado siguente, podrán",administración de los Préstamos Hipotecarios. 
4510,82,96,75,renegacar le cáusula del ip de nerés e os Préstamos Hpotecaños en unas condiciones,En el caso de que tuviera lugar la sustitución en su actividad como Administrador de cualquiera 
4511,78,98,72,que sean consideradas de mercado y que no sean dstmias alas que l conespandame,"de los Administradores, en favor de otra entidad, el pago de la comisión de administración de los "
4512,80,94,72,Aminsrdor estudera apicando en la renegociación o en la concestn de sus rédios y,"Préstamos Hipotecarios, que se devengará a favor del tercero, nuevo administrador, ocupará el "
4513,84,93,69,"préstamos hpotecaos a 1po de interés variable. A estos electos, se considerará to de","lugar contenido en el orden 2° anterior, junto con los restantes pagos incluidos en el orden "
4514,83,80,68,interés varable de mercado sl 1p0 de Inés otecido por l conespordinte Aaministrador,"correspondiente, salvo en el supuesto de que el nuevo administrador fuese BANCO "
4515,87,86,72,an el mercado español para préstamos o crédos concedido a personas físicas on garantía.,"COOPERATIVO, en cuyo caso el pago de la comisión de administración se mantendrá en el "
4516,84,18,72,"de Iipoteca inmopilaria sobr vwdendas terminadas y, en su caso, Sus anejos -geajs yo",mismo orden 14º.  
4517,83,52,61,trsteos) situadas en España de impone y demás condiciones sustancialmente emlars al,15º.  Pago del Margen de Intermediación Financiera. 
4518,38,92,74,Préstamo Hotecao cbjtode renegociación,Cuando en un mismo número de orden de prelación existan cantidades exigibles por diferentes 
4519,82,98,77,3. En ingún caso a renegociación del ipo de interés apícblo a un Préstamo Hpotecao,conceptos en la Fecha de Vencimiento Final o cuando tuviera lugar la Liquidación Anticipada y los 
4520,67,101,76,podrá ser un o de ner io () endrá como sul su modfcación a un po de,Fondos Disponibles de Liquidación no fueran suficientes para atender los importes exigibles de todos 
4521,83,100,73,Interés varabe con un ini de eerencia para su deteminación distri del nde Euribor a,"ellos, la aplicación del remanente de los Fondos Disponibles de Liquidación se realizará a prorrata "
4522,77,104,81,año ocon una perodciad de revisión dente al que teni el Préstamo Hpolscro ala,"entre los importes que sean exigibles de cada uno de ellos, procediéndose a la distribución del importe "
4523,79,79,63,"consttucón del fondo, a (1) podrá realzarss 3 previamente o como tesulado de la",aplicado a cada concepto por el orden de vencimiento de los débitos exigibles. 
4524,77,37,59,renegaciacón el mesgen o Gerencial medo ponderado por el prncpal pendiente de,Margen de Intermediación Financiera. 
4525,79,93,74,vencimiento de los Préstamos Hpolecaros que estuntern siendo admirados por ceda,"La Sociedad Gestora, en representación y por cuenta del Fondo, celebrará con BANTIERRA, CAJA "
4526,55,79,69,Adiminsrador tera nera 100 puntos básicos porcentuales.,"RURAL DE GRANADA, CAJA RURAL DE NAVARRA y CAJA RURAL DE TERUEL, un Contrato de "
4527,39,91,70,b) Ampliación del plazo de vencimiento.,Intermediación Financiera destinado a remunerar a las Entidades Cedentes por el proceso de 
4528,90,105,82,La fecha de vencimiento Anal o de Útima amorización delos Préstamos Hipotecarios podrá ser,intermediación financiera desarrollado y que ha permitido la transformación financiera definitoria de la 
4529,63,106,77,prorgada o potasa Camplación del plazo) con sen alas Suens rg y,"actividad del Fondo, la suscripción por éste de las Participaciones Hipotecarias y de los Certificados de "
4530,80,68,63,"(0 En ingún aso ls Admiistadore podrán entablar por su popa nciaiva, es dec, sin",Transmisión de Hipoteca y las calificaciones asignadas a los Bonos. 
4531,74,100,76,que medio solctud del Deudor 1 modiicacón de la echa del venceiemto nal de,Las Entidades Cedentes tendrán derecho a percibir del Fondo una remuneración variable y subordinada 
4532,72,95,73,"Préstamo Hpotecao, de la que pueda resultas una amplación del mismo. Los",el “Margen de Intermediación Financiera” Tue se determinari \ devenJari al vencimiento de cada 
4533,77,106,75,"Acminiradores, sn icentwar la amplacón del plzo, deberán actuar en rlacón con","periodo trimestral, comprensivo, excepto para el primer periodo, de los tres meses naturales anteriores a "
4534,60,103,78,cho alargamiento erro sempre presentes los inreses del Fondo,"cada Fecha de Pago, en una cuantía igual a la diferencia positiva, si la hubiere, entre los ingresos y "
4535,90,99,79,(il Para ceda Agmiisrador el importe a que ascenda la suma del capta o pancipal inicial de,"gastos, incluidas las pérdidas de ejercicios anteriores, devengados por el Fondo de acuerdo con su "
4536,77,106,83,laa Pancpacones Hpotecaras y d los Cerficados de Transmisión de Hpateca a que,"contabilidad y previos al cierre de los meses de marzo, junio, septiembre y diciembre que corresponden al "
4537,80,102,79,contespondan los Préstamos Hpotacaños sobre ls que se produzca la ampliación del,"último mes de cada periodo trimestral. Excepcionalmente, el primer periodo comprenderá desde la fecha "
4538,82,105,80,pazo de vencimiemo no podrá superr el 10.00% del caplal o princpal nica tral a que,"de constitución del Fondo hasta el 30 de septiembre de 2014, incluido, que corresponde al último día del "
4539,77,103,78,Ascendan las Paicpaciones Hpotecaas y ls Cemicados de Transrisión de Hipoteca,"mes anterior a la primera Fecha de Pago, 14 de octubre de 2014. El Margen de Intermediación Financiera "
4540,24,97,84,miis po el Aaministraor.,se devengará a favor de cada Entidad Cedente conforme a las reglas de imputación previstas en el 
4541,80,39,62,(La amplacón del piazo de un Préstamo Hipotecario conceto se podrá llevar a cabo,Contrato de Intermediación Financiera. 
4542,57,99,76,Sempre que se cumplan aiconalmente los squertes requisos:,La liquidación del Margen de Intermediación Financiera que hubiere sido devengado al cierre de los 
4543,79,94,68,"a) Que, en odo caso, se mantenga o se incremente la perodisdad de las cuotas de","meses de marzo, junio, septiembre y diciembre se realizará en la Fecha de Pago inmediatamente "
4544,73,99,77,"amonizacó del capital pineal enteres del Préstamo Hporecao, menteiendo el",posterior al último día de cada uno de los citados meses siempre que el Fondo disponga de liquidez 
4545,27,105,89,memo sistema de amorizació.,"suficiente de acuerdo con el Orden de Prelación de Pagos o, en la liquidación del Fondo, con el Orden de "
4546,85,36,67,"1) Que la nueva fecha de vencimiento final o Úlima amorización, sea como máximo el 50",Prelación de Pagos de Liquidación.  
4547,16,96,86,e junio de 2053.,"En caso de que el Fondo, conforme al Orden de Prelación de Pagos, no dispusiera en una Fecha de "
4548,91,101,78,"La Socedad Gestora, en representación del Fondo, posr, en cualquer momento dura 1a vigencia","Pago de liquidez suficiente para satisfacer la totalidad del Margen de Intermediación Financiera, el "
4549,84,91,68,"del Contato de Administración, cancela, dejar en Suspenso O modicar cualquera 08 las",importe del Margen de Intermediación Financiera devengado que hubiera quedado sin pagar se 
4550,87,98,77,habitaciones o utrizacones para la novacón modicawa delos Préstamos Hpotecaios pravísas,acumulará sin penalidad alguna al Margen de Intermediación Financiera que corresponda pagar en la 
4551,48,46,37,nel presente apaado 6 por pare de un Admiisrador,"siguiente Fecha de Pago, hasta su pago total. "
4552,80,101,73,"En caso de llgar a produce cualquer novacón modicava de un Préstamo Hpotcaro, se",El Contrato de Intermediación Financiera quedará resuelto de pleno derecho en el caso de que (a) las 
